code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[09010002],(05.01.2009),"Dojde-li při dopravní nehodě ke hmotné škodě na některém ze zúčastněných vozidel včetně přepravovaných věcí nižší než 100 000 Kč, jsou účastníci dopravní nehody povinni ohlásit tuto nehodu policistovi:",,Jestliže při ní došlo k poškození životního prostředí.,Pokud o to požádá svědek dopravní nehody.,Jestliže při ní vznikla škoda na vozidle hromadné přepravy osob.
[09010003],(05.01.2009),"Dojde-li při dopravní nehodě ke hmotné škodě na některém ze zúčastněných vozidel včetně přepravovaných věcí nižší než 100 000 Kč, jsou účastníci dopravní nehody povinni ohlásit tuto nehodu policistovi:",,Jestliže nemohou sami bez vynaložení nepřiměřeného úsilí zabezpečit obnovení plynulosti provozu na pozemních komunikacích.,Jestliže nehoda vznikla v důsledku nedání přednosti v jízdě.,Jestliže je nutno některé ze zúčastněných vozidel odstranit pomocí odtahové služby.
[09010004],(05.01.2009),Účastníci dopravní nehody jsou povinni neprodleně ohlásit policistovi:,,"Nehodu, při níž došlo k usmrcení nebo zranění osoby nebo k hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 100 000 Kč.","Nehodu, při níž došlo k usmrcení nebo zranění osoby; nejsou povinni ohlásit nehodu, při níž došlo jen k hmotné škodě bez ohledu na její výši.",Každou nehodu bez ohledu na výši hmotné škody.
[09010005],(05.01.2009),"Účastníci dopravní nehody jsou povinni neprodleně ohlásit tuto událost policistovi, dojde-li při nehodě:",,K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 100 000 Kč.,K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 50 000 Kč.,K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 30 000 Kč.
[09010006],(05.01.2009),"Dojde-li při dopravní nehodě k poškození obecně prospěšného zařízení, jsou účastníci dopravní nehody:",,"Povinni vždy neprodleně ohlásit tuto událost Policii České republiky, bez ohledu na výši způsobené škody.","Povinni neprodleně ohlásit tuto událost Policii České republiky, pouze pokud výše způsobené škody přesahuje částku 50 000 Kč.","Povinni neprodleně ohlásit tuto událost Policii České republiky, pouze pokud výše způsobené škody přesahuje částku 100 000 Kč."
[09010007],(05.01.2009),"Účastníci dopravní nehody, při které došlo ke hmotné škodě na majetku třetí osoby, s výjimkou škody na vozidle, jehož řidič má účast na dopravní nehodě nebo škody na věci přepravované v tomto vozidle:",,Jsou povinni vždy ohlásit tuto dopravní nehodu policistovi.,"Jsou povinni ohlásit tuto dopravní nehodu policistovi pouze v případě, že je tato škoda vyšší než 100 000 Kč.","Nejsou povinni ohlásit tuto dopravní nehodu policistovi, jestliže se dohodnou na míře účasti na způsobené škodě a ohlásí nehodu pojišťovně."
[09010008],(05.01.2009),"Dojde-li při dopravní nehodě ke hmotné škodě pouze na vozidle, jehož řidič měl účast na dopravní nehodě nebo ke hmotné škodě na věci přepravované v tomto vozidle nepřevyšující 100 000 Kč:",,Nejsou účastnící dopravní nehody povinni ohlásit tuto nehodu policistovi.,Jsou účastnící dopravní nehody povinni neprodleně ohlásit tuto nehodu policistovi.,Nesmí účastnící dopravní nehody tuto ohlásit policistovi.
[10040013],(22.04.2010),Řidič nesmí předjíždět:,,"nemá-li před sebe rozhled na takovou vzdálenost, která je nutná k bezpečnému předjetí.",nemá-li před sebe rozhled na vzdálenost nutnou k bezpečnému předjetí; to neplatí na jednosměrné pozemní komunikaci a při předjíždění cyklistů.,v noci.
[10040019],(26.04.2010),"V dané situaci, mohou účastníci silničního provozu odbočovat?",/Vestnik/GetImageQuestion/0402_6328346111223.swf.mp4,"vpravo i vlevo, dodrží-li ustanovení o odbočování.","pouze vpravo, dodrží-li ustanovení o odbočování.","pouze vlevo, dodrží-li ustanovení o odbočování."
[10040020],(26.04.2010),Tento pokyn policisty znamená:,/Vestnik/GetImageQuestion/0398_6328346102537.swf.mp4,"""Pozor!""","""Stůj!""","""Volno"""
[10040026],(26.04.2010),Při řízení křižovatky policistou mohou pokračovat v jízdě vozidla:,/Vestnik/GetImageQuestion/0399_6340790002519_129167696252150000.swf.mp4,ke kterým stojí policista bokem.,ke kterým stojí policista čelem.,ke kterým stojí policista zády.
[10040028],(26.04.2010),Podél nástupního ostrůvku nebo ochranného ostrůvku se jezdí:,,"vpravo; vlevo se smí jet jen tehdy, brání-li jízdě vpravo překážka nebo jestliže je to bezpečnější s ohledem na rozměry vozidla nebo nákladu.","vpravo i vlevo, pokud je nástupní ostrůvek nebo ochranný ostůvek ve stejné úrovni s vozovkou.",vpravo; vlevo se smí jet jen při předjíždění nebo odbočování vlevo.
[10040029],(26.04.2010),Přejíždět z jednoho jízdního pruhu do druhého smí řidič jen tehdy:,,"neohrozí-li a neomezí-li řidiče jedoucího v jízdním pruhu, do kterého přejíždí; přitom musí dávat znamení o změně směru jízdy.","neohrozí-li řidiče jedoucího v jízdním pruhu, do kterého přejíždí; znamení o změně směru nedává.","neohrozí-li a neomezí-li řidiče jedoucího v jízdním pruhu, do kterého přejíždí; znamení o změně směru nedává."
[10060001],(09.06.2010),"""Řidič"" je:",,"ten, kdo řídí motorové nebo nemotorové vozidlo anebo tramvaj.","pouze ten, kdo řídí motorové vozidlo.","ten, kdo řídí motorové nebo nemotorové vozidlo, ne však tramvaj."
[10060002],(09.05.2016),"""Chodec"":",,"Je i osoba, která se pohybuje na kolečkových bruslích nebo obdobném sportovním vybavení.",Je výhradně kráčející osoba.,"Není osoba, která se pohybuje na lyžích, kolečkových bruslích nebo obdobném sportovním vybavení."
[10060007],(14.06.2010),"""Zastavit"" znamená:",,uvést vozidlo do klidu na dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob anebo k neprodlenému naložení nebo složení nákladu.,uvést vozidlo do klidu před světelným signálem nebo železničním přejezdem.,uvést vozidlo do klidu na dobu nutnou k vyřízení osobních nebo pracovních záležitostí řidiče nebo přepravovaných osob.
[10060008],(14.06.2010),"""Zastavit"" znamená:",,uvést vozidlo do klidu na dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob anebo k neprodlenému naložení nebo složení nákladu.,uvést vozidlo do klidu na dobu nepřesahující 5 minut.,"uvést vozidlo do klidu z důvodu nezávislého na vůli řidiče (před světelnými signály, železničním přejezdem apod.)."
[10060010],(14.06.2010),"""Zastavit"" znamená:",,uvést vozidlo do klidu na dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob anebo k neprodlenému naložení nebo složení nákladu.,zastavit vozidlo z důvodu dávání přednosti chodcům na vyznačených přechodech pro chodce nebo vozidlům na křižovatce.,uvést vozidlo do klidu na dobu nejvýše 10 minut.
[10060011],(14.06.2010),"""Obec"":",,"je zastavěné území, jehož začátek a konec je na pozemní komunikaci označen příslušnými dopravními značkami; na účelových komunikacích se značky neosazují.","je území vyznačené v mapě, musí mít název a je označeno dopravní značkou ""Nejvyšší dovolená rychlost"".","je zastavěné území, jehož začátek a konec je na pozemní komunikaci označen příslušnými dopravními značkami,které se vždy umísťují na účelových komunikacích."
[10060012],(14.06.2010),"""Zastavit vozidlo"" znamená:",,přerušit jízdu z důvodu nezávislého na vůli řidiče.,uvést vozidlo do klidu nad dobu povolenou pro zastavení.,uvést vozidlo do klidu pro neprodlené nastoupení nebo vystoupení přepravovaných osob.
[10060013],(14.06.2010),"""Zastavit vozidlo"" znamená:",,přerušit jízdu z důvodu nezávislého na vůli řidiče.,"přerušit jízdu pro nastoupení a vystoupení přepravovaných osob, složení nebo naložení nákladu.",zastavit na dobu delší než 3 minuty.
[10060014],(21.06.2010),"""Dát přednost v jízdě"" znamená:",,"povinnost řidiče nezahájit jízdu nebo jízdní úkon nebo v nich nepokračovat, jestliže by řidič, který má přednost v jízdě, musel náhle změnit směr nebo rychlost jízdy.","povinnost řidiče vždy zastavit vozidlo, jestliže do křižovatky přijíždí po hlavní pozemní komunikaci motorové vozidlo nebo tramvaj; nemotorovým vozidlům přednost v jízdě nedává.",povinnost řidiče nezahájit jízdu nebo jízdní úkon nebo v nich nepokračovat pouze na křižovatkách rozlišených dopravními značkami.
[10060015],(21.06.2010),"""Silnice pro motorová vozidla"":",,"je pozemní komunikace označená dopravní značkou ""Silnice pro motorová vozidla"".",je každá pozemní komunikace s výjimkou dálnic.,"je silnice označená dopravní značkou ""Rychlostní komunikace""."
[10060016],(21.06.2010),"""Silnice pro motorová vozidla"":",,"je pozemní komunikace označená dopravní značkou ""Silnice pro motorová vozidla"".","je pozemní komunikace označená dopravní značkou ""Nejvyšší dovolená rychlost"".","je pozemní komunikace, kterou nemotorová vozidla smějí užívat pouze ve stanovené době."
[10060017],(21.06.2010),"""Silnice pro motorová vozidla"":",,"je pozemní komunikace označená dopravní značkou ""Silnice pro motorová vozidla"".","je místní pozemní komunikace označená dopravní značkou ""Dálnice"".",je účelová pozemní komunikace určená pro rychlou jízdu motorových vozidel.
[10060018],(21.06.2010),"""Připojovací pruh"":",,je přídatný jízdní pruh určený pro zařazování vozidel do jízdního proudu průběžného pruhu.,je jízdní pruh připojený pro předjíždění nemotorových vozidel.,je přídatný jízdní pruh určený pro vyjíždění z průběžného jízdního pruhu.
[10060019],(21.06.2010),"""Připojovací pruh"":",,je přídatný jízdní pruh určený pro zařazování vozidel do jízdního proudu průběžného pruhu.,"je jízdní pruh, připojený pro zastavení nebo nouzové zastavení.",je přídatný jízdní pruh určený pro bezpečné otáčení vozidel.
[10060020],(21.06.2010),"""Připojovací pruh"":",,je přídatný jízdní pruh určený pro zařazování vozidel do jízdního proudu průběžného pruhu.,"je jízdní pruh, připojený mezi pravý a levý jízdní pruh, určený pro předjíždění vozidel na přehledných místech pozemní komunikace.","je jízdní pruh, připojený pro bezpečné couvání a otáčení nebo zastavení a stání."
[10060021],(21.06.2010),"""Křižovatka"":",,"je místo, v němž se pozemní komunikace protínají nebo spojují; za křižovatku se nepovažuje vyústění polní nebo lesní cesty nebo jiné účelové komunikace na jinou pozemní komunikaci.","je místo, v němž se protínají nebo spojují pozemní komunikace; za křižovatku se považuje i vyústění polní nebo lesní cesty.","je místo, v němž se protínají nebo spojují dvě pozemní komunikace; za křižovatku se nepovažuje místo, které není označeno dopravní značkou ""Křižovatka""."
[10060022],(21.06.2010),"""Křižovatka"":",,"je místo, v němž se pozemní komunikace protínají nebo spojují; za křižovatku se nepovažuje vyústění polní nebo lesní cesty nebo jiné účelové komunikace na jinou pozemní komunikaci.","je místo, v němž se protínají nebo spojují nejvýše tři pozemní komunikace; za křižovatku se považuje i vyústění polní nebo lesní cesty.","je místo, v němž se protínají pozemní komunikace; za křižovatku se nepovažuje místo, kde se pozemní komunikace spojují."
[10060023],(21.06.2010),"""Křižovatka"":",,"je místo, v němž se pozemní komunikace protínají nebo spojují; za křižovatku se nepovažuje vyústění polní nebo lesní cesty nebo jiné účelové komunikace na jinou pozemní komunikaci.","je místo, v němž se pozemní komunikace protínají nebo spojují; za křižovatku se nepovažuje kruhový objezd.","je místo, v němž se spojují nejvýše dvě pozemní komunikace; za křižovatku se nepovažuje místo, kde se pozemní komunikace protínají."
[10060024],(21.06.2010),"""Tramvajový pás"":",,je část pozemní komunikace určená především pro provoz tramvají.,není součástí pozemní komunikace.,je část pozemní komunikace vždy zvýšená nad úroveň vozovky.
[10060025],(21.06.2010),"""Tramvajový pás"":",,je část pozemní komunikace určená především pro provoz tramvají.,je část pozemní komunikace určená pro provoz tramvají; za tramvajový pás se nepovažuje pouze jedna kolej pro oba směry jízdy.,"je součástí pozemní komunikace, která je vždy označena jako hlavní pozemní komunikace."
[10060026],(21.06.2010),"""Obec"":",,"je zastavěné území, jehož začátek a konec je na pozemní komunikaci označen příslušnými dopravními značkami; na účelových komunikacích se značky neosazují.","je území od první stavby do ukončení obce označené dopravní značkou ""Konec nejvyšší dovolené rychlosti"".","je zastavěné území, označené dopravní značkou ""Zóna s dopravním omezením"" a dopravní značkou ""Konec zóny s dopravním omezením""."
[10060027],(21.06.2010),"""Doklad totožnosti"":",,"je doklad, kterým občan České republiky nebo cizinec prokazuje svoji totožnost podle zvláštního právního předpisu.","je každý doklad, na kterém je uvedeno jméno, příjmení a trvalý pobyt.",je pouze občanský průkaz.
[10060028],(21.06.2010),"""Doklad totožnosti"":",,"je doklad, kterým občan České republiky nebo cizinec prokazuje svoji totožnost podle zvláštního právního předpisu.","je každý doklad, na kterém je fotografie držitele tohoto dokladu.","je pouze občanský průkaz, kterým občan České republiky nebo cizinec prokazuje svoji totožnost."
[10060029],(09.05.2016),"""Nemotorové vozidlo"" je:",,"Přípojné vozidlo a vozidlo pohybující se pomocí lidské nebo zvířecí síly, například jízdní kolo, ruční vozík nebo potahové vozidlo.",Pouze přípojné a potahové vozidlo.,Pouze ruční vozík nebo jízdní kolo.
[10060030],(21.06.2010),"""Přejezd pro cyklisty"":",,je místo na pozemní komunikaci určené pro přejíždění cyklistů přes pozemní komunikaci vyznačené příslušnou dopravní značkou.,je místo na pozemní komunikaci určené pro přejíždění cyklistů přes silnici pro motorová vozidla.,je vždy mimo úroveň vozovky.
[10060031],(21.06.2010),"""Řidič"" je:",,"ten, kdo řídí motorové nebo nemotorové vozidlo anebo tramvaj.","ten, kdo řídí pouze motorové vozidlo a trolejbus.","ten, kdo řídí motorové nebo nemotorové vozidlo, ne však tramvaj nebo trolejbus."
[10060032],(21.06.2010),"""Řidič"" je:",,"ten, kdo řídí motorové nebo nemotorové vozidlo anebo tramvaj.","ten, kdo řídí pouze motorové vozidlo a tramvaj.","pouze ten, kdo řídí motorové vozidlo; za řidiče se nepovažuje ten, kdo řídí nemotorové vozidlo nebo tramvaj."
[10060033],(21.06.2010),"""Vozidlo"":",,"je motorové vozidlo, nemotorové vozidlo nebo tramvaj.","je pouze motorové vozidlo, poháněné vlastní pohonnou jednotkou.",je každé vozidlo s výjimkou tramvaje.
[10060034],(09.05.2016),"""Nemotorové vozidlo"":",,"Je přípojné vozidlo a vozidlo pohybující se pomocí lidské nebo zvířecí síly, například jízdní kolo, ruční vozík nebo potahové vozidlo",Je pouze jízdní kolo nebo ruční vozík.,"Je vozidlo pohybující se pomocí lidské nebo zvířecí síly, například jízdní kolo nebo ruční vozík; s výjimkou potahového a přípojného vozidla."
[10060035],(09.05.2016),"""Chodec"":",,"Je i osoba, která vede psa.","Není osoba, která se pohybuje pomocí ručního nebo motorového vozíku pro invalidy.","Není osoba, která se pohybuje na kolečkových bruslích nebo obdobném sportovním vybavení."
[10060036],(21.06.2010),"""Účastník provozu na pozemních komunikacích"":",,"je každý, kdo se přímým způsobem účastní provozu na pozemních komunikacích.",je pouze řidič motorových vozidel a chodec.,"je každý, kdo se účastní provozu na pozemních komunikacích s výjimkou dětí."
[10060037],(21.06.2010),"""Vozka"":",,"je řidič, který řídí potahové vozidlo.",se nepovažuje za řidiče.,řídí zvláštní vozidlo a nemusí dodržovat některá ustanovení zákona.
[10060038],(21.06.2010),"""Motorové vozidlo"":",,je nekolejové vozidlo poháněné vlastní pohonnou jednotkou a trolejbus.,je pouze vozidlo poháněné vlastním motorem.,"je vozidlo poháněné vlastní pohonnou jednotkou, tramvaj a trolejbus."
[10060039],(21.06.2010),"""Motorové vozidlo"":",,je nekolejové vozidlo poháněné vlastní pohonnou jednotkou a trolejbus.,"je vozidlo poháněné vlastní pohonnou jednotkou, ne však trolejbus.",je vozidlo poháněné vlastní pohonnou jednotkou a tramvaj.
[10060040],(21.06.2010),"""Jízdní souprava"":",,je souprava složená z jednoho nebo více motorových vozidel a jednoho nebo více přípojných vozidel.,je složená z jednoho motorového vozidla s tažným zařízením.,je souprava více přípojných vozidel.
[10060041],(21.06.2010),"""Jízdní souprava"":",,je souprava složená z jednoho nebo více motorových vozidel a jednoho nebo více přípojných vozidel.,musí být složena vždy jen z jednoho motorového vozidla a jednoho přípojného vozidla.,nemůže být složena z více než jednoho motorového a dvou přípojných vozidel.
[10060043],(21.06.2010),"""Stát"" znamená:",,uvést vozidlo do klidu nad dobu povolenou pro zastavení.,uvést vozidlo do klidu na dobu více než 30 minut.,uvést vozidlo do klidu na dobu neurčitou.
[10060044],(21.06.2010),"""Stát"" znamená:",,uvést vozidlo do klidu nad dobu povolenou pro zastavení.,zastavit na dobu přesahující 10 minut.,zastavit vozidlo na vyhrazeném parkovišti.
[10060045],(21.06.2010),"""Stát"" znamená:",,uvést vozidlo do klidu nad dobu povolenou pro zastavení.,zastavit vozidlo u pravého okraje vozovky.,zastavit před světelným signálem nebo železničním přejezdem.
[10060046],(21.06.2010),"""Zastavit vozidlo"" znamená:",,přerušit jízdu z důvodu nezávislého na vůli řidiče.,"přerušit jízdu z důvodů vyvolaných provozem na pozemních komunikacích, maximálně však na dobu 3 minut.",uvést vozidlo do klidu nad dobu povolenou pro stání.
[10060047],(21.06.2010),"""Dálnice"":",,"je pozemní komunikace označená dopravní značkou ""Dálnice"".",je každá pozemní komunikace o třech nebo více jízdních pruzích vyznačených na vozovce v jednom směru jízdy.,"je pozemní komunikace označená dopravní značkou ""Dálnice"" nebo dopravní značkou ""Silnice pro motorová vozidla""."
[10060048],(21.06.2010),"""Dálnice"":",,"je pozemní komunikace označená dopravní značkou ""Dálnice"".","je pozemní komunikace o více než dvou jízdních pruzích vyznačených na vozovce v jednom směru jízdy; je označena dopravní značkou ""Nejvyšší dovolená rychlost"".","je pozemní komunikace označená dopravní značkou ""Silnice I. třídy""."
[10060049],(02.05.2016),"""Jízdní pruh"" je část vozovky:",,dovolující jízdu vozidel v jednom jízdním proudu za sebou.,vždy vyznačená vodorovnou dopravní značkou.,"široká nejméně 3,5 m."
[10060050],(21.06.2010),"""Krajnice"":",,"je část povrchu pozemní komunikace ležící mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace, skládá se zpravidla ze zpevněné a nezpevněné části.","je část vozovky, na kterou je ve všech případech zakázáno vjíždět.","je část povrchu pozemní komunikace, která je vždy označena dopravní značkou ""Nebezpečná krajnice""."
[10060051],(21.06.2010),"""Krajnice"":",,"je část povrchu pozemní komunikace ležící mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace, skládá se zpravidla ze zpevněné a nezpevněné části.","je část povrchu pozemní komunikace, která je určena pro povolené předjíždění vpravo.","je vždy nezpevněná část vozovky, na kterou je zakázáno vjíždět."
[10060052],(21.06.2010),"""Krajnice"":",,"je část povrchu pozemní komunikace ležící mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace, skládá se zpravidla ze zpevněné a nezpevněné části.",je část povrchu pozemní komunikace určená výhradně pro jízdu nemotorových vozidel.,"je vždy zpevněná část vozovky mezi okrajem přilehlého jízdního pruhu a hranou koruny vozovky, určená pro zastavení, otáčení a předjíždění vpravo."
[10060053],(21.06.2010),"""Krajnice"":",,"je část povrchu pozemní komunikace ležící mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace, skládá se zpravidla ze zpevněné a nezpevněné části.",je část povrchu pozemní komunikace při pravém nebo levém okraji jízdního pruhu.,"je vždy zpevněná část vozovky při pravém okraji pozemní komunikace, na které je zakázána jízda nemotorových vozidel."
[10060054],(21.06.2010),"""Průběžný pruh"":",,"je jízdní pruh probíhající v původním směru (bez odbočení) křižovatkou nebo v místě, kde se mění počet jízdních pruhů.","je střední jízdní pruh tam, kde jsou na vozovce vyznačeny alespoň tři jízdní pruhy v jednom směru jízdy.","je jízdní pruh, který je po ukončení znovu obnoven a vyznačen na vozovce."
[10060055],(21.06.2010),"""Průběžný pruh"":",,"je jízdní pruh probíhající v původním směru (bez odbočení) křižovatkou nebo v místě, kde se mění počet jízdních pruhů.","je jízdní pruh označený svislou dopravní značkou ""Okruh"" nebo ""Změna směru okruhu"".","je jízdní pruh probíhající obcí od jejího začátku až do ukončení dopravní značkou ""Konec obce""."
[10060056],(21.06.2010),"""Železniční přejezd"":",,"je místo, kde se úrovňově kříží pozemní komunikace se železnicí, popřípadě s jinou dráhou ležící na samostatném tělese, a označené příslušnou dopravní značkou.","je místo, kde se úrovňově kříží pozemní komunikace se železnicí a příslušnou dopravní značkou se neoznačuje.","je místo, kde se úrovňově kříží pozemní komunikace se železnicí a je vždy označeno dopravní značkou ""Stůj, dej přednost v jízdě""."
[10060057],(21.06.2010),"""Železniční přejezd"":",,"je místo, kde se úrovňově kříží pozemní komunikace se železnicí, popřípadě s jinou dráhou ležící na samostatném tělese, a označené příslušnou dopravní značkou.","je místo, kde se mimoúrovňově kříží pozemní komunikace se železnicí, popřípadě s železniční vlečkou, označené dopravní značkou ""Dej přednost v jízdě"".","je místo, kde se při křížení s železnicí vždy užívá závor a zabezpečovacího zařízení."
[10060058],(21.06.2010),"""Přechod pro chodce"":",,"je místo na pozemní komunikaci určené pro přecházení chodců, vyznačené příslušnou dopravní značkou.","je místo na vozovce, určené pro přecházení chodců, které může být označeno dopravní značkou.","je místo vyznačené dopravními knoflíky, které může být doplněno symbolem kráčejícího chodce."
[10060059],(21.06.2010),"""Přechod pro chodce"":",,"je místo na pozemní komunikaci určené pro přecházení chodců, vyznačené příslušnou dopravní značkou.","je místo na vozovce určené pro přecházení chodců, které však nesmějí k přecházení vozovky užívat osoby hluchoslepé.","je místo na pozemní komunikaci určené pro přecházení chodců, které vždy musí být řízeno světelnými signály."
[10060060],(21.06.2010),"""Přechod pro chodce"":",,"je místo na pozemní komunikaci určené pro přecházení chodců, vyznačené příslušnou dopravní značkou.","je místo na pozemní komunikaci určené pro přecházení chodců, které nesmí být řízeno akustickými signály.","je místo na pozemní komunikaci určené pro přecházení chodců, které musí být vždy označeno přerušovaně svítícím světelným signálem ve tvaru kráčejícího chodce."
[10060061],(21.06.2010),"""Celostátní dopravní informační systém"":",,"je systém, obsahující aktuální informace o situaci v provozu na pozemních komunikacích, které mají vliv na bezpečnost a plynulost provozu na pozemních komunikacích.","je systém, který obsahuje informace o dostupnosti rozhlasových stanic v okolí pozemní komunikace.",je systém informací o silničních kontrolách.
[10060062],(21.06.2010),"""Celostátní dopravní informační systém"":",,"je systém, obsahující aktuální informace o situaci v provozu na pozemních komunikacích, které mají vliv na bezpečnost a plynulost provozu na pozemních komunikacích.",obsahuje pouze informace o situaci v provozu na dálnicích.,"je systém, obsahující všeobecné informace o situaci v provozu na pozemních komunikacích, s výjimkou silnic II. třídy."
[10060111],(22.06.2010),"""Dát přednost v jízdě"" znamená:",,"povinnost řidiče nezahájit jízdu nebo jízdní úkon nebo v nich nepokračovat, jestliže by řidič, který má přednost v jízdě, musel náhle změnit směr nebo rychlost jízdy.",povinnost řidiče vždy zastavit vozidlo před hranicí křižovatky nebo před vjezdem na jinou pozemní komunikaci.,povinnost řidiče nezahájit jízdu nebo jízdní úkon nebo v nich nepokračovat pouze pokud do křižovatky přijíždí vozidlo nebo tramvaj zprava.
[11040001],(29.04.2011),Křižovatka je místo:,,V němž se pozemní komunikace protínají nebo spojují.,"Kde se dva jízdní pruhy sbíhají v jeden, aniž by bylo zřejmé, který z nich je průběžný.",Vyústění účelové pozemní komunikace na jinou pozemní komunikaci.
[11040002],(29.04.2011),"V obci smí řidič vozidla o celkové hmotnosti nepřevyšující 3.500 kg zastavit a stát kolmo, popřípadě šikmo k okraji pozemní komunikace jen:",,Nedojde-li k ohrožení bezpečnosti a plynulosti silničního provozu.,Zůstane-li při stání volný alespoň jeden pruh široký nejméně 2 m.,"Zůstane-li při zastavení volný alespoň jeden jízdní pruh široký 2,5 m."
[11040003],(29.04.2011),"Vyžadují-li to okolnosti, zejména není-li znamení o změně směru jízdy dávané směrovými světly nebo paží dostatečně viditelné, například pro šířku nákladu, musí se dávat znamení o změně směru jízdy:",,"Jiným zřetelným způsobem, například způsobilou a náležitě poučenou osobou.",Společně se zvukovým výstražným znamením.,Pouze světelným a zvukovým výstražným znamením.
[11040004],(29.04.2011),"Řidič motorového vozidla, jehož celková hmotnost převyšuje 3 500 kg, smí v obci zastavit a stát:",,"vpravo ve směru jízdy co nejblíže k okraji pozemní komunikace a na jednosměrné pozemní komunikaci vpravo i vlevo, v jedné řadě a rovnoběžně s okrajem pozemní komunikace.","i kolmo, popřípadě šikmo k okraji pozemní komunikace nebo zastavit v druhé řadě, pokud tím není ohrožena bezpečnost a plynulost provozu.","i kolmo, popřípadě šikmo k okraji pozemní komunikace. Ve druhé řadě smí řidič zastavit pouze řidič vozidla taxislužby."
[11040005],(29.04.2011),"Dojde-li při jízdě vozidla v tunelu k poruše vozidla, pro kterou se toto vozidlo stalo nepojízdným, nebo dojde-li k dopravní nehodě, je řidič povinen:",,Neprodleně oznámit zastavení vozidla nebo stání vozidla policii nebo osobě vykonávající dohled nad provozem tunelu.,Okamžitě zahájit opravu vozidla.,Neprodleně vyhledat místo určené k soustředění osob.
[11040006],(29.04.2011),"Je porušením zákona, pokud vozidlo svítí za normální, nesnížené viditelnosti pouze světly pro denní svícení?",,Ne.,Ano.,
[11070001],(29.07.2011),Povinností přepravované osoby je:,,"neohrožovat svým chováním bezpečnost provozu na pozemních komunikacích, zejména neomezovat řidiče v bezpečném ovládání vozidla.","pomáhat řidiči dle jeho pokynů v ovládání vozidla, zvláště pokud je to řidič začátečník.",informovat řidiče o situaci v provozu na pozemních komunikacích.
[11070003],(29.07.2011),"Na pozemní komunikaci o třech nebo více jízdních pruzích vyznačených na vozovce v jednom směru jízdy smí řidič nákladního automobilu o celkové hmotnosti převyšující 3 500 kg, jízdní soupravy, jejíž celková délka přesahuje 7 m, zvláštního motorového vozidla a motocyklu s nejvyšší povolenou rychlostí do 45 km/h užít k jízdě:",,"výhradně dvou jízdních pruhů nejbližších k pravému okraji vozovky; v ostatních jízdních pruzích smí jet tehdy, jestliže je to nutné k objíždění, otáčení nebo odbočování.",kteréhokoliv jízdního pruhu bez ohledu na jízdní úkon.,výhradně pravého jízdního pruhu.
[11080006],(02.08.2011),"""Nesmět omezit"" znamená:",,"povinnost počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nebylo nijak překáženo.",povinnost řidiče předjíždět vždy pouze vlevo.,povinnost řidiče užívat pouze potkávací světla.
[11080007],(02.08.2011),"""Nesmět omezit"" znamená:",,"povinnost počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nebylo nijak překáženo.",povinnost řidiče jet vždy při pravém okraji vozovky.,povinnost řidiče dávat přednost v jízdě.
[11080008],(02.08.2011),"Nesmět omezit znamená povinnost počínat si tak, aby:",,jinému účastníku provozu na pozemních komunikacích nebylo nijak překáženo.,jiný řidič mohl bezpečně zastavit vozidlo.,druhý řidič nemusel náhle snížit rychlost jízdy nebo zastavit.
[11080009],(02.08.2011),Nesmět omezit znamená povinnost:,,"počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nebylo nijak překáženo.","počínat si tak, aby jinému účastníku provozu na pozemních nevzniklo žádné nebezpečí.","počínat si tak, aby jinému účastníku provozu na pozemních komunikacích neomezoval rychlou jízdu."
[11080010],(02.08.2011),"Nesmět ohrozit znamená povinnost počínat si tak, aby:",,jinému účastníku provozu na pozemních komunikacích nevzniklo žádné nebezpečí.,druhý řidič nemusel zastavit vozidlo.,žádný řidič nemusel ani mírně snížit rychlost jízdy.
[11080011],(02.08.2011),Nesmět ohrozit znamená povinnost:,,"počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nevzniklo žádné nebezpečí.","počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nijak nepřekážel.","počínat si tak, aby si řidič při účasti v provozu na pozemních komunikacích nepoškodil vozidlo."
