code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[22050003],(27.05.2022),Pohybují-li se pomalu nebo stojí-li vozidla za sebou:,/Vestnik/GetImageQuestion/ADS2109.mp4,"může cyklista jedoucí stejným směrem tato vozidla předjíždět nebo objíždět z pravé strany po pravém okraji vozovky nebo krajnici. To neplatí, odbočuje-li vozidlo vpravo a dává-li znamení o změně směru jízdy.","může motocyklista jedoucí stejným směrem tato vozidla předjíždět nebo objíždět z pravé strany po pravém okraji vozovky nebo krajnici. To neplatí, odbočuje-li vozidlo vpravo a dává-li znamení o změně směru jízdy.","může motocyklista tato vozidla předjíždět nebo objíždět, pokud je mezi vozidly dostatek místa."
[22050004],(27.05.2022),Ve vyobrazené dopravní situaci řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/VDS2101.mp4,"aby zabránil střetu s motocyklistou, sníží rychlost jízdy a přestože odbočuje vlevo, uhýbá k pravému okraji vozovky.","musí se zařadit co nejdále vlevo v části vozovky určené pro jeho směr jízdy, neboť odbočuje vlevo, na předjíždějícího motocyklistu nemusí brát ohled.",aby zabránil střetu s motocyklistou musí se zařadit co nejdále vlevo v části vozovky určené pro jeho směr jízdy a vytvořit tak bezpečný prostor v pravé části vozovky.
[22050005],(27.05.2022),Ve vyobrazené dopravní situaci musí řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/VDS2102.mp4,"přizpůsobit své chování a rychlost vozidla tak, aby mohl včas reagovat na případné vběhnutí chodců zpoza autobusu do vozovky.",umožnit vyjetí autobusu ze zastávky.,"zastavit a pokračovat v jízdě až po vyjetí autobusu ze zastávky, aby se předešlo střetu s chodci, kteří mohou vyběhnout zpoza autobusu do vozovky."
[22050006],(27.05.2022),S ohledem na defenzivní způsob jízdy řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/VDS2103.mp4,by měl zvýšit pozornost a přizpůsobit svou jízdu zejména kvůli omezenému výhledu způsobenému zastavením autobusu v zastávce.,"věnuje pozornost pouze chodcům, jinak má dostatečný přímý rozhled a nemusí tak snižovat rychlost jízdy, protože je na hlavní pozemní komunikaci.",musí zastavit vozidlo za autobusem a vyčkat jeho odjezdu ze zastávky.
[22050007],(27.05.2022),Dopravní značka na obrázku pro řidiče znamená:,/Vestnik/GetImageQuestion/eTesty_1003.png,"zákaz značku přejíždět nebo ji nákladem přesahovat, pokud to není nutné k objíždění, odbočování na místo ležící mimo pozemní komunikaci nebo vjíždění na pozemní komunikaci z místa ležícího mimo pozemní komunikaci a předjíždění cyklistů.","zákaz značku přejíždět nebo ji nákladem přesahovat, pokud to není nutné k objíždění, předjíždění cyklistů a traktorů.",možnost se volně pohybovat v obou jízdních pruzích.
[22050008],(27.05.2022),Zastavuje-li řidič u okraje pozemní komunikace:,,musí dávat znamení o změně směru jízdy.,nesmí dávat znamení o změně směru jízdy.,může dávat znamení o změně směru jízdy.
[22050009],(27.05.2022),"Řidič vozidla z výhledu, který hodlá jet do centra Prahy:",/Vestnik/GetImageQuestion/eTesty_1029.png,"může pokračovat v jízdním pruhu, ve kterém se právě nachází.","musí přejet do levého jízdního pruhu, jízdní pruh ve kterém se nachází vede pouze směr letiště.","může odbočit vlevo i vpravo a najede na městský okruh; z dopravních značek nevyplývá, který směr je určen pro cestu do centra."
[22050010],(27.05.2022),Při zařazování z připojovacího pruhu do průběžného pruhu:,/Vestnik/GetImageQuestion/eTesty_1037.png,nesmí řidič vozidla z výhledu ohrozit vozidla jedoucí v průběžném pruhu.,má řidič vozidla z výhledu přednost před vozidly jedoucími v průběžném pruhu.,nesmí řidič vozidla z výhledu ohrozit ani omezit vozidla jedoucí v průběžném pruhu.
[22050011],(27.05.2022),Vyobrazenou dopravní značkou může být ukončena platnost:,/Vestnik/GetImageQuestion/eTesty_1038.png,"dopravní značky ""Nejvyšší dovolená rychlost"".",všech dopravních značek.,"dopravní značky ""Zákaz zastavení""."
[22050012],(27.05.2022),"Může řidič projet úsekem označeným vyobrazenou dopravní značkou ""Jiný zákaz"",když si chce zkrátit cestu nebo objet komplikovanou dopravní situaci?",/Vestnik/GetImageQuestion/eTesty_1061.png,Ne.,Ano.,"Ano, pokud zná místní situaci."
[22050013],(27.05.2022),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1110_2.png,"upozorňuje na křižovatku, kde není přednost v jízdě upravena svislými dopravními značkami.",upozorňuje na křižovatku s vyznačením jejího tvaru.,zakazuje zastavení a stání.
[22050014],(27.05.2022),Speciální označení osoby nevidomé je:,/Vestnik/GetImageQuestion/eTesty_1147.png,"Bílá hůl, která musí být opatřena nejméně jedním reflexním bílým pruhem šířky 50 mm.","Hůl s černými a žlutými pruhy o šířce 100 mm, která musí být opatřena nejméně jedním reflexním bílým pruhem šířky 50 mm.","Hůl s bílými a červenými pruhy o šířce 100 mm, která musí být opatřenanejméně jedním reflexním bílým pruhem šířky 50 mm a nejméně souvislá třetina její délky musí mít průměr nejméně 12 mm."
[22050015],(27.05.2022),Jaké platí v České republice legislativní podmínky pro používání dětských zádržných systémů?,,"Dítě, jehož tělesná hmotnost nepřevyšuje 36 kg a tělesná výška nepřevyšuje 150 cm musí být umístěno v dětském zádržném systému.",Dítě musí být umístěno v dětském zádržném systému do věku 12 let.,Používání dětského zádržného systému není legislativně upraveno.
[22050016],(27.05.2022),Řidič vozidla z výhledu musí ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/eTesty_1165.png,"dát přednost vozidlům přijíždějícím do křižovatky po hlavní pozemní komunikaci a vozidlům přijíždějícím ""zprava"".",vždy zastavit vozidlo před přechodem pro chodce.,dát přednost pouze vozidlům přijíždějícím do křižovatky po hlavní pozemní komunikaci.
[22050017],(27.05.2022),"Jak se zachová řidič vozidla přijíždějící k přechodu pro chodce, kde osoby zjevně hodlají přecházet pozemní komunikaci?",/Vestnik/GetImageQuestion/eTesty_1166.png,Nesmí ohrozit nebo omezit chodce a v případě potřeby je řidič povinen i zastavit vozidlo před přechodem pro chodce.,Nemusí snížit rychlost jízdy nebo zastavit vozidlo před přechodem pro chodce.,
[22050018],(27.05.2022),Chodci ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/2022-04-19_etesty_1168_2.png,musí použít místo pro přecházení pokud jsou od něj vzdáleni do 50 m.,nemusí použít místo pro přecházení pokud jsou od něj vzdáleni do 50 m.,
[22050020],(27.05.2022),Řidič vozidla z výhledu hodlá pokračovat v jízdě vlevo. Přitom:,/Vestnik/GetImageQuestion/eTesty_1193.png,musí dát přednost protijedoucímu vozidlu.,"nemusí dát přednost protijedoucímu vozidlu, neboť pokračuje po hlavní pozemní komunikaci.","nemusí dát přednost protijedoucímu vozidlu, neboť jede na signál ""VOLNO""."
[22050021],(27.05.2022),Tato svislá dopravní značka upozorňuje řidiče na:,/Vestnik/GetImageQuestion/eTesty_1228.png,nebezpečné klesání.,nebezpečné stoupání.,"na úsek, kde místní podmínky činí stoupání pozemní komunikace nebezpečným."
[22050022],(27.05.2022),Řidič osobního vozidla z výhledu ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/eTesty_1232.png,musí dát přednost v jízdě protijedoucím vozidlům a jet rychlostí nejvýše 20 km/h.,má přednost v jízdě před protijedoucími vozidly.,musí dát přednost v jízdě protijedoucím vozidlům lehčím než 22 tun.
[22050023],(27.05.2022),Řidič vozidla z výhledu ve vyobrazené dopravní situaci v obci:,/Vestnik/GetImageQuestion/eTesty_1233.png,"je informován o motorovém vozidle, které tvoří překážku provozu na pozemní komunikaci ve vzdálenosti 50 metrů nebo kratší a musí přizpůsobit jízdu této mimořádné dopravní situaci.","je informován o motorovém vozidle, které tvoří překážku na pozemní komunikaci ve vzdálenosti 150 metrů a musí přizpůsobit jízdu této mimořádné dopravní situaci.","je informován o motorovém vozidle, které tvoří překážku na pozemní komunikaci ve vzdálenosti 100 metrů a musí přizpůsobit jízdu této mimořádné dopravní situaci."
[22050024],(27.05.2022),Osoba na kolečkových lyžích je považována z hlediska pravidel provozu na pozemních komunikacích za:,/Vestnik/GetImageQuestion/eTesty_1234.png,chodce.,cyklistu.,jezdce na osobním přepravníku.
[22050025],(27.05.2022),Signál dvou vedle sebe umístěných střídavě přerušovaných červených světel ve vyobrazené dopravní situaci znamená pro řidiče modrého vozidla:,/Vestnik/GetImageQuestion/eTesty_1235_3.png,povinnost zastavit vozidlo před světelným signalizačním zařízením.,povinnost snížit rychlost jízdy přičemž nemusí zastavit vozidlo.,
[22050026],(27.05.2022),Tato dopravní značka upozorňuje řidiče na:,/Vestnik/GetImageQuestion/eTesty_1236.png,železniční přejezd se závorami ve vzdálenosti 240 m.,železniční přejezd bez závor ve vzdálenosti 240 m.,železniční přejezd se závorami ve vzdálenosti 180 m.
[22050027],(27.05.2022),Řidič vozidla z výhledu je upozorňován:,/Vestnik/GetImageQuestion/eTesty_1237.png,na nebezpečnou zatáčku vpravo.,"na skutečnost, že za zatáčkou je ve vzdálenosti 240 m železniční přejezd.","na tři po sobě následující zatáčky, z nichž první je vpravo."
[22050028],(27.05.2022),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1238.png,upozorňuje na úsek pozemní komunikace směřující na nechráněné nábřeží nebo břeh vodní plochy.,"upozorňuje na místo, kde je možné použít přívoz.",upozorňuje na zvedací nebo jiný pohyblivý most.
[22050029],(27.05.2022),Tato dopravní značka upozorňuje na:,/Vestnik/GetImageQuestion/eTesty_1239.png,zvedací nebo jiný pohyblivý most.,nábřeží.,zvýšenou hladinu vodní plochy.
[22050030],(27.05.2022),Smí řidič vozidla z výhledu vjet na železniční přejezd?,/Vestnik/GetImageQuestion/eTesty_1243.png,Ne.,"Ano, situace je dostatečně přehledná a závory jsou zvednuty.",
[22050032],(27.05.2022),Řidič vozidla z výhledu v následujícím úseku:,/Vestnik/GetImageQuestion/eTesty_1327.png,by měl jet doporučenou rychlostí 20 km/h.,musí jet rychlostí minimálně 20 km/h.,nesmí překročit rychlost 20 km/h.
[22100001],(18.10.2022),Vyhodnoťte nejzávažnější riziko v animaci:,/Vestnik/GetImageQuestion/ADS2101.mp4,cyklista.,dodávka na vedlejší pozemní komunikaci.,přecházející chodkyně.
[22100002],(18.10.2022),Ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/ADS2102.mp4,By řidiči měli v souvislosti s klimatickými podmínkami očekávat možnost vzniku překážky a rizikového chování ostatních řidičů.,Při ztížených klimatických podmínkách si řidič jedoucí první určuje směr jízdy a ostatní řidiči se musí přizpůsobit jeho jízdě.,Svislá dopravní značka zakazuje přejíždět do levého jízdního pruhu při ztížených klimatických podmínkách.
[22100003],(18.10.2022),Jaká pravidla silničního provozu musíme dodržovat v následující dopravní situaci?,/Vestnik/GetImageQuestion/ADS2103.mp4,Počínat si zvláště obezřetně vůči ostatním účastníkům provozu a při výjezdu z obytné zóny dávat přednost všem účastníkům silničního provozu.,Dodržovat nejvyšší dovolenou rychlost 30 km/h.,"Dávat přednost všem couvajícím vozidlům, hrajícím si dětem na vozovce a psům na vodítku, dodržovat nejvyšší povolenou rychlosti 25 km/h."
[22100004],(18.10.2022),Řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/ADS2110.mp4,"je upozorněn červenými směrovými sloupky na riziková místa, kde může docházet k výjezdům zemědělské techniky.",musí sledovat situaci v provozu a dát přednost v jízdě vozidlům vyjíždějícím z pozemní komunikace označené červenými směrovými sloupky.,se v úseku označeném červenými směrovými sloupky může pohybovat nejvyšší dovolenou rychlostí 70 km/hod.
[22100005],(18.10.2022),Ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/ADS2111.mp4,řidič červeného vozidla nepřizpůsobil rychlost při průjezdu zatáčkou na mokré vozovce.,"řidič vozidla z výhledu jel na pozemní komunikaci mimo obec vyšší rychlostí, než mu zákon umožňuje.",řidič červeného vozidla nemohl předvídat možnost smyku svého vozidla.
[22100006],(18.10.2022),Ve vyobrazené dopravní situaci řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/ADS2112.mp4,"nesmí objíždět tramvaj, pokud to není umožněno dopravní značkou „Objíždění tramvaje“.","může objíždět tramvaj, pokud neohrozí osoby vystupující z tramvaje.","může objíždět tramvaj, pokud neohrozí protijedoucí řidiče."
[22100007],(18.10.2022),S ohledem na defenzivní způsob jízdy řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/ADS2113.mp4,nebude v této dopravní situaci předjíždět jezdce na koloběžce a bude dodržovat bezpečnou vzdálenost minimálně 2 sekundy.,zvýší rychlost jízdy a předjede jezdce na koloběžce ještě před zúžením.,"nebude v této dopravní situaci předjíždět jezdce na koloběžce a bude dodržovat bezpečnou vzdálenost 0,7 sekundy na reakční dobu řidiče plus 0,3 sekundy na prodlevu brzd."
[22100008],(18.10.2022),Ve vyobrazené dopravní situaci chodkyně na přechodu pro chodce,/Vestnik/GetImageQuestion/ADS2114.mp4,"se před přecházením po přechodu pro chodce musela přesvědčit, zda pozemní komunikaci může přejít, aby nevstoupila bezprostředně před jedoucí vozidlo.","se před přecházením po přechodu pro chodce nemusela přesvědčit, zda pozemní komunikaci může přejít, protože má na přechodu pro chodce absolutní přednost.",se při přecházení po přechodu pro chodce nemusí věnovat situaci v provozu.
[22100009],(18.10.2022),Dodržel řidič vozidla z výhledu bezpečnou vzdálenost pro případnou náhlou změnu jízdy nebo pád cyklisty?,/Vestnik/GetImageQuestion/ADS2115.mp4,dodržel bezpečnou vzdálenost za cyklistou.,nedodržel bezpečnou vzdálenost pro jízdu předepsanou v piktogramovém koridoru pro cyklisty.,"dodržel bezpečnou vzdálenost, ale překročil nejvyšší dovolenou rychlost."
[22100010],(18.10.2022),Ve vyobrazené dopravní situaci řidič kamionu při odbočování vpravo,/Vestnik/GetImageQuestion/VDS2104.mp4,mohl vybočit ze směru své jízdy vlevo s ohledem na rozměry vozidla.,vjel neoprávněně do protisměru a tím ohrozil protijedoucí vozidlo z výhledu.,"nedal přednost v jízdě řidiči vozidla z výhledu, který jel po hlavní pozemní komunikaci."
[22100011],(18.10.2022),Dodržel řidič vozidla z výhledu bezpečnou vzdálenost a nejvyšší dovolenou rychlost?,/Vestnik/GetImageQuestion/VDS2105.mp4,Dodržel bezpečnou vzdálenost a nepřekročil nejvyšší dovolenou rychlost.,Nedodržel bezpečnou vzdálenost a překročil nejvyšší dovolenou rychlost.,"Dodržel bezpečnou vzdálenost, ale překročil nejvyšší dovolenou rychlost na železničním přejezdu."
[22100013],(18.10.2022),Má vozidlo dle kontrolní nálepky na fotografii k dnešnímu dni platnou technickou prohlídku?,/Vestnik/GetImageQuestion/eTesty_1107.png,Ne.,Ano.,Nelze určit.
[22100014],(18.10.2022),Dodržel řidič červeného nákladního automobilu při rychlosti 72 km/h (20m/s) bezpečnou vzdálenost za vozidlem jedoucím před ním?,/Vestnik/GetImageQuestion/eTesty_1244.png,Ne.,Ano.,
[22100015],(18.10.2022),Tato svislá dopravní značka označuje:,/Vestnik/GetImageQuestion/eTesty_1361.png,"Parkoviště, na kterém lze zastavit za účelem vystoupení a nastoupení osob.","Parkoviště, kde je dovoleno zastavení a stání.","Záchytné parkoviště, ze kterého lze pokračovat v jízdě prostředkem hromadné dopravy osob."
[22100018],(18.10.2022),Může telefonování za jízdy při použití Handsfree ovlivnit reakční dobu řidiče?,/Vestnik/GetImageQuestion/eTesty_1392.png,Ano.,"Ne, reakční doba řidiče při použití Handsfree zůstává stejná a nemá vliv na dráhu pro zastavení vozidla.","Ne, závisí pouze na tom s kým telefonuje."
[22100019],(18.10.2022),Je minimální bezpečná vzdálenost mezi jedoucími vozidly zákonem přesně definována v metrech?,/Vestnik/GetImageQuestion/eTesty_1398.png,"Ne, je třeba zvážit všechny možné faktory. Zejména rychlost, technický stav a konstrukci vozidla, klimatické a adhezní podmínky a reakční dobu řidiče.","Ano, je třeba dodržet vždy bezpečnou vzdálenost minimálně 20 metrů a u nákladních automobilů a autobusů vždy 30 metrů.","Ano, je třeba dodržet vždy bezpečnou vzdálenost minimálně 30 metrů a u nákladních automobilů a autobusů vždy 40 metrů."
[22100020],(18.10.2022),Ovlivní ovládání navigačního systému vozidla za jízdy reakční dobu řidiče nutnou k vyřešení mimořádné události v provozu na pozemních komunikacích?,/Vestnik/GetImageQuestion/eTesty_1400.png,Ano. Řidič se musí plně věnovat řízení vozidla a sledovat situaci v provozu na pozemních komunikacích.,Ne. Ovládat navigační systém vozidla za jízdy neprodlužuje reakční dobu řidiče.,
[22100021],(20.10.2022),Ovlivní připojování nabíječky k mobilnímu telefonu za jízdy reakční dobu řidiče nutnou k vyřešení mimořádné události v provozu na pozemních komunikacích?,/Vestnik/GetImageQuestion/eTesty_1402.png,Ano. Řidič se musí plně věnovat řízení vozidla a sledovat situaci v provozu na pozemních komunikacích.,Ne. Řidič má povinnost mít ve vozidle zapnutý mobilní telefon.,Ne. Pouhé zapojení nabíječky k mobilnímu telefonu nemůže mít vliv na reakční dobu řidiče a ovlivnit tak vyřešení mimořádné události v provozu na pozemních komunikacích.
[22100022],(20.10.2022),Ovlivní používání zkrášlovacích prostředků za jízdy reakční dobu řidiče nutnou ke sledování ařešení situací v provozu na pozemních komunikacích?,/Vestnik/GetImageQuestion/eTesty_1403.png,Ano. Řidič se musí plně věnovat řízení vozidla a sledovat situaci v provozu na pozemních komunikacích.,Ne. Protože je důležité dojet do cílové destinace náležitě upraven.,Ne. Protože je možné volant držet bezpečně i jednou rukou.
[22100023],(20.10.2022),Může ovlivnit nevhodné obutí řidiče reakční dobu nutnou k vyřešení mimořádné události v provozu na pozemních komunikacích?,/Vestnik/GetImageQuestion/eTesty_1404.png,Ano. Je vhodné používat k řízení obuv nelimitující řidiče při ovládání vozidla. Zejména při krizovém brzdění.,Ne. Je důležité dobře vypadat i při řízení motorového vozidla.,Ne. Obuv nemá žádný vliv na řízení vozidla.
[22100024],(20.10.2022),Může ovlivnit používání nevhodného obutí za jízdy reakční dobu řidiče nutnou k řešení situací v provozu na pozemních komunikacích?,/Vestnik/GetImageQuestion/eTesty_1405.png,Ano. Je vhodné používat k řízení obuv nelimitující řidiče při ovládání vozidla. Zejména při krizovém brždění.,Ne. Obuv nemá žádný vliv na řízení vozidla.,Ne. Zejména v letním období je vhodné používat otevřenou obuv.
[22100025],(20.10.2022),Může ovlivnit nevhodně zabezpečené zvíře za jízdy reakční dobu řidiče a čas nutný k vyřešení mimořádné události v provozu na pozemních komunikacích?,/Vestnik/GetImageQuestion/eTesty_1406.png,"Ano. Povinností řidiče je zabezpečit přepravované zvíře tak, aby neohrozilo řidiče a přepravované osoby.",Ne. Pokud nepřesahuje 20 cm v kohoutku.,Ne. Pokud prošlo náležitým výcvikem a tréninkem zajišťujícím jeho bezproblémové chování za jízdy vozidlem.
[22100026],(20.10.2022),"Za snížené viditelnosti, deště a zhoršených klimatických podmínek je bezpečný odstup za vpředu jedoucím vozidlem?",/Vestnik/GetImageQuestion/eTesty_1415.png,Časový odstup minimálně o 1 sekundu delší než za běžných podmínek.,Kratší než za dobré viditelnosti nebo běžných povětrnostních podmínek.,Stejný jako za dobré viditelnosti nebo běžných povětrnostních podmínek.
[22100027],(20.10.2022),Nedodržení bezpečné vzdálenosti za vpředu jedoucím vozidlem je v ČR:,/Vestnik/GetImageQuestion/eTesty_1416.png,jednou z nejčastějších příčin vzniku dopravních nehod.,jednou z nejméně častých příčin vzniku dopravních nehod.,"jedním z faktorů, který nemá na bezpečnost silničního provozu významný vliv."
[22100028],(20.10.2022),"Jakou metodou lze v případě krizové situace minimalizovat brzdnou dráhu na většině povrchů vozovky s vozidlem, které je vybaveno ABS?",/Vestnik/GetImageQuestion/eTesty_1420.png,Prudkým a silným sešlápnutím brzdového pedálu společně se sešlápnutím spojkového pedálu až k podlaze vozidla.,"Citlivým zabrzděním, zejména na kluzkých površích, a podřazováním na nižší převodové stupně.",Přerušovaným brzděním.
[22100029],(20.10.2022),Jakým způsobem lze určit optimální bezpečnou vzdálenost za vpředu jedoucím vozidlem?,/Vestnik/GetImageQuestion/eTesty_1421.png,"Metodou, při které se údaje vzdálenosti převádí na odhad času. Na začátek je třeba zvolit nějaký pevný bod na okraji pozemní komunikace (například strom). Od okamžiku, kdy vozidlo jedoucí před námi tento bod míjí, začne řidič počítat sekundy. Je-li interval, kdy ke zvolenému bodu přijede vozidlo kratší než 2 sekundy, nejedná se o minimální bezpečnou vzdálenost.",Vzdáleností mezi patníky u pozemní komunikace při jakékoliv rychlosti.,"Vždy minimálně 20 metrů od předu jedoucího vozidla, přičemž tuto vzdálenost řidičodhadne pomocí pevných bodů u pozemní komunikace."
[22100030],(20.10.2022),"Jakým způsobem systém Front assist (systém zabraňující, nebo snižující následky čelního střetu) pomáhá v krizové situaci?",/Vestnik/GetImageQuestion/eTesty_1425.png,"Radarovým senzorem, případně doplněným o obrysovou kameru, umístěným v přední části automobilu vyhodnocuje jeho vzdálenost od překážky a v případě nutnosti aktivuje brzdový systém. Před aktivací brzd upozorní řidiče zvukovým a vizuálním znamením.",Kamerou umístěnou v přední části automobilu nahrává viníka dopravní nehody.,Zesílením přední části automobilu zmírňuje následky případné dopravní nehody.
[22100031],(20.10.2022),V případě porušení povinnosti uzavřít pojištění odpovědnosti za újmu způsobenou provozem vozidla (tzv. povinné ručení):,/Vestnik/GetImageQuestion/eTesty_1427.png,musí vlastník nebo provozovatel vozidla uhradit České kanceláři pojistitelů příspěvek do garančního fondu za každý den porušení této povinnosti.,"nehrozí vlastníkovi a provozovateli vozidla žádný postih, pokud není provozem vozidla v daném období způsobena žádná újma.",musí vlastník nebo provozovatel vozidla uzavřít pojištění zpětně.
[22100032],(20.10.2022),V případě vzniku újmy způsobené provozem vozidla bez platného pojištění odpovědnosti za újmu způsobenou provozem vozidla (tzn. vozidlem bez tzv. povinného ručení) poškozený:,/Vestnik/GetImageQuestion/eTesty_1428.png,uplatní svůj nárok na plnění za způsobenou újmu u České kanceláře pojistitelů.,uplatní svůj nárok na plnění za způsobenou újmu u obecního úřadu obce s rozšířenou působností příslušného podle místa vzniku škodné události.,nemá právo uplatnit nárok na plnění za způsobenou újmu.
[22100034],(20.10.2022),Záchranářská ulička se tvoří:,/Vestnik/GetImageQuestion/eTesty_1447.png,V momentě zpomalování vozidel v souvislé koloně.,Až po příjezdu vozidel s právem přednosti v jízdě.,Jen pokud je na vozovce místo na uvolnění jízdního pruhu.
[22100035],(20.10.2022),Řidič vozidla z výhledu pokračující v přímém směru:,/Vestnik/GetImageQuestion/eTesty_1453.png,musí za vyobrazenou dopravní značkou dát přednost v jízdě vozidlům nebo jezdcům na zvířatech přijíždějícím zprava nebo organizované skupině chodců nebo průvodcům hnaných zvířat se zvířaty přicházejícím zprava.,musí za vyobrazenou dopravní značkou dát přednost v jízdě vozidlům nebo jezdcům na zvířatech přijíždějícím zleva nebo organizované skupině chodců nebo průvodcům hnaných zvířat se zvířaty přicházejícím zleva.,musí za vyobrazenou dopravní značkou dát přednost v jízdě pouze vozidlům.
[22100036],(20.10.2022),V rámci dodržování bezpečné a defenzivní jízdy (například na dovolenou či služební cestu) by měl řidič vozidla z výhledu ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/eTesty_1454.png,vidět na vozovce minimálně dvě šipky za vpředu jedoucím vozidlem za běžných podmínek a dodržet tak doporučenou bezpečnou vzdálenost jedoucích vozidel.,vidět na vozovce minimálně jednu šipku za vpředu jedoucím vozidlem za běžných podmínek a dodržet tak doporučenou bezpečnou vzdálenost jedoucích vozidel.,vidět na vozovce minimálně jednu šipku pouze za vpředu jedoucím osobním vozidlem za běžných podmínek.
[22100037],(20.10.2022),Systém ESC (ESP):,/Vestnik/GetImageQuestion/eTesty_1458.png,Systém který pomáhá stabilizovat vozidlo při začínajícím smyku.,Udržuje vozidlo v jízdních pruzích.,Zajišťuje vyšší brzdný účinek automobilu.
[22100038],(20.10.2022),Airbag:,/Vestnik/GetImageQuestion/eTesty_1460.png,Plní svou fukci pouze při řádném užití bezpečnostních pásů.,Plně nahrazuje funkci bezpečnostních pásů.,Aktivuje se pouze při zapnutí bezpečnostního pásu.
[22100039],(20.10.2022),Má vozidlo dle kontrolní nálepky na fotografii platnou technickou prohlídku?,/Vestnik/GetImageQuestion/eTesty_1471.png,Ano,Ne.,Nelze určit.
[22100040],(20.10.2022),Ovlivní používání zkrášlovacích prostředků za jízdy reakční dobu řidiče nutnou ke sledování a řešení situací v provozu na pozemních komunikacích?,/Vestnik/GetImageQuestion/eTesty_1475.png,Ano. Řidič se musí věnovat plně řízení vozidla a sledovat situace v provozu na pozemních komunikacích.,Ne. Je důležité přijet do cílové destinace řádně a náležitě upraven/upravena.,Ne. Při řazení rychlostních stupňů také nemusím držet volant oběma rukama.
[22100041],(20.10.2022),Ovlivní konzumace potravin za jízdy reakční dobu řidiče nutnou k vyřešení mimořádné události v provozu na pozemních komunikacích?,/Vestnik/GetImageQuestion/eTesty_1476.png,Ano. Řidič se musí věnovat plně řízení vozidla a sledovat situaci v provozu na pozemních komunikacích.,Ne. Konzumace potravin není zakázána.,Ne. Pokud konzumuje lehkou a vyváženou stravu.
[23030001],(08.03.2023),Řidič nákladního vozidla ve vyobrazené dopravní situaci při odbočování vpravo s ohledem na rozměry vozidla musel nejdříve vybočit ze směru své jízdy vlevo a přitom,/Vestnik/GetImageQuestion/VDS2201.mp4,musel dávat pouze znamení o změně směru jízdy vpravo.,musel dát nejdříve znamení o změně směru jízdy vlevo a poté vpravo.,nemusel dávat znamení o změně směru jízdy.
[23030002],(08.03.2023),Ve vyobrazené dopravní situaci řidič osobního motorového vozidla,/Vestnik/GetImageQuestion/VDS2202_varianta_2.mp4 (720p).mp4,"musel snížit rychlost jízdy, případně zastavit, aby umožnil vyjetí autobusu ze zastávky.","nesměl umožnit vyjetí autobusu ze zastávky, protože by snížením rychlosti jízdy, případně zastavením, mohl ohrozit řidiče za ním jedoucích vozidel.","nemusel umožnit vyjetí autobusu ze zastávky, ale jedná se o slušnost vůči řidiči autobusu."
[23030003],(08.03.2023),Provedl řidič nákladního vozidla ve vyobrazené dopravní situaci odbočení vlevo bezpečně a v souladu s pravidly silničního provozu?,/Vestnik/GetImageQuestion/ADS2201_v2.mp4,"Ne, měl omezený přímý výhled způsobený protijedoucím vozidlem odbočujícím vlevo a zároveň nezohlednil délku svého vozidla.","Ne, měl omezený přímý výhled způsobený protijedoucím vozidlem odbočujícím vlevo. Délku vozidla zohlednit nemusel.","Ano, řidič nákladního vozidla měl dostatečný rozhled a při odbočení neomezil ani neohrozil protijedoucího řidiče vozidla z výhledu."
[23030004],(08.03.2023),Řidič vozidla z výhledu ve vyobrazené křižovatce s kruhovým objezdem:,/Vestnik/GetImageQuestion/eTesty_1332.png,Má přednost v jízdě před vozidly jedoucími po kruhovém objezdu.,Musí dát přednost v jízdě vozidlům jedoucím po kruhovém objezdu.,Se musí na tomto kruhovém objezdu pouze otočit a jet zpět.
[23030005],(08.03.2023),Sestava jednotlivých šipek umístěných za sebou upozorňuje řidiče vozidla z výhledu:,/Vestnik/GetImageQuestion/eTesty_1357.png,"Na nebezpečnou zatáčku vlevo, v níž musí řidič výrazně snížit rychlost jízdy.","Na tři po sobě následující zatáčky, z nichž první je vlevo.","Na skutečnost, že za zatáčkou je ve vzdálenosti 240 m železniční přejezd."
[23030006],(08.03.2023),Tato dopravní značka zakazuje:,/Vestnik/GetImageQuestion/eTesty_1399.png,"Vjezd do vyznačeného jízdního pruhu nákladním automobilům, tahačům přívěsu nebo návěsu a speciálním automobilům, značka neplatí pro obytné automobily.",Předjíždění pro všechna nákladní vozidla ve vyznačeném úseku.,Jízdu ve vyznačeném jízdním pruhu pro nákladní vozidla s největší přípustnou hmotností nad 12 t.
